,Unnamed: 0,label,msisdn,aon,daily_decr30,daily_decr90,rental30,rental90,last_rech_date_ma,last_rech_date_da,last_rech_amt_ma,cnt_ma_rech30,fr_ma_rech30,sumamnt_ma_rech30,medianamnt_ma_rech30,medianmarechprebal30,cnt_ma_rech90,fr_ma_rech90,sumamnt_ma_rech90,medianamnt_ma_rech90,medianmarechprebal90,cnt_da_rech30,fr_da_rech30,cnt_da_rech90,fr_da_rech90,cnt_loans30,amnt_loans30,maxamnt_loans30,medianamnt_loans30,cnt_loans90,amnt_loans90,maxamnt_loans90,medianamnt_loans90,payback30,payback90,pcircle,pdate
58080,58081,1,32365I88650,244.0,1812.64,1815.8,2898.54,3468.6,2.0,0.0,773,3,4.0,2319.0,773.0,54.0,3,4,2319,773.0,54.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,19.6666666666667,19.6666666666667,UPW,2016-07-06
113415,113416,1,71182I70788,87.0,821.1579999999989,833.489999999999,78.0,90.0,28.0,0.0,7526,1,0.0,7526.0,7526.0,37.1999999999998,1,0,7526,7526.0,37.1999999999998,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-04
14117,14118,1,94184I89237,1322.0,11.255,11.255,200.1,200.1,10.0,0.0,7400,1,0.0,7400.0,7400.0,0.5,2,30,14800,7400.0,54.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-05
2373,2374,1,28593I89237,153.0,1008.799,1013.11,3165.21,3516.9,18.0,0.0,10000,2,9.0,18000.0,9000.0,8.5,3,9,25400,8000.0,1.0,0.0,0.0,0,0,1,6,6.0,1.0,1.0,6,6,1.0,0.0,0.0,UPW,2016-07-03
161117,161118,1,08075I75008,142.0,24660.727000000003,24850.93,5224.81,6357.239999999991,1.0,0.0,1539,6,4.0,9335.0,1539.0,23.5,9,1,17630,1539.0,15.0,0.0,0.0,0,0,5,48,12.0,0.0,6.0,54,12,0.0,7.25,7.83333333333333,UPW,2016-07-13
192802,192803,1,75872I70780,670.0,4423.0,7019.34000000001,1304.35,3598.0099999999898,51.0,0.0,7526,0,0.0,0.0,0.0,0.0,2,3,8299,4149.5,46.470000000000105,0.0,0.0,0,0,1,6,6.0,1.0,2.0,12,6,0.5,0.0,0.0,UPW,2016-08-10
165361,165362,1,50065I95201,398.0,53.3693333333333,53.3693333333333,8641.1,8641.1,5.0,0.0,1539,5,8.0,5560.0,1539.0,9.33000000000004,6,32,5733,1154.5,21.83,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,6.0,6.0,UPW,2016-06-26
209385,209386,1,08947I90840,517.0,16587.7613333333,16729.21,4160.02,4859.41999999999,7.0,0.0,1539,2,14.0,3078.0,1539.0,281.5,4,23,6164,1539.0,3.5,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,5.0,5.25,UPW,2016-07-26
195164,195165,1,04826I90847,593.0,1480.0,3026.0399999999895,0.0,1315.8,32.0,0.0,770,0,0.0,0.0,0.0,0.0,4,5,6542,1731.5,41.0999999999999,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,UPW,2016-08-06
51299,51300,1,41598I88649,946.0,7287.0,8052.29,2575.91,5310.31000000001,1.0,49.0,1539,8,2.0,9236.0,1154.5,0.8299999999999841,14,2,14628,770.0,15.33,0.0,0.0,1,0,1,6,6.0,1.0,1.0,6,6,1.0,0.0,0.0,UPW,2016-08-11
83410,83411,1,11091I84453,986.0,4930.866,4963.38000000001,16919.18,19345.94,7.0,0.0,3178,2,3.0,7226.0,3613.0,93.80000000000021,6,3,17426,3322.5,14.9700000000001,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,9.5,28.6666666666667,UPW,2016-07-09
99650,99651,1,00242I70375,271.0,10.286666666666699,10.286666666666699,622.6,622.6,-23.0,0.0,1539,2,37.0,2486.0,1243.0,93.5,4,1,4806,1243.0,262.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-10
80646,80647,1,50272I82734,910.0,6272.363,6329.63,221.13,410.13,19.0,0.0,1539,1,0.0,1539.0,1539.0,379.6,5,12,11351,1539.0,379.6,0.0,0.0,0,0,2,12,6.0,0.0,5.0,30,6,0.0,0.0,2.75,UPW,2016-07-27
162619,162620,1,62722I84450,534.0,0.0,0.0,4562.09,4562.09,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-19
49398,49399,1,94006I84455,412.0,40.27833333333329,40.27833333333329,358.41,358.41,8.0,0.0,1539,3,7.0,4633.0,1547.0,21.8,3,7,4633,1547.0,21.8,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,3.5,3.5,UPW,2016-06-13
4630,4631,1,08411I89236,984.0,3601.97,3615.65,7864.73000000001,9598.330000000009,26.0,0.0,4048,1,0.0,4048.0,4048.0,830484.8758270959,2,12,4821,2410.5,41.4,0.0,0.0,0,0,1,6,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-16
131015,131016,1,79065I70371,209.0,11008.4,11087.8,5025.52,5190.52,8.0,0.0,4048,6,4.0,16562.0,2309.0,44.0,7,4,17335,2309.0,42.0,0.0,0.0,0,0,6,36,6.0,0.0,6.0,36,6,0.0,2.4,2.4,UPW,2016-07-15
69086,69087,1,81394I84458,1076.0,1895.5916666666699,1916.91,2346.93,2652.03,1.0,0.0,1539,12,1.0,11550.0,770.0,23.5,14,1,13262,770.0,19.0,0.0,0.0,0,0,13,78,6.0,0.0,13.0,78,6,0.0,3.0833333333333304,3.84615384615385,UPW,2016-07-05
93589,93590,1,74288I70784,149.0,1348.5023333333302,1365.09,852.6899999999989,979.879999999999,12.0,0.0,2309,1,0.0,2309.0,2309.0,55.0,3,9,8677,2320.0,55.0,0.0,0.0,0,0,2,12,6.0,0.5,2.0,12,6,0.5,0.0,0.0,UPW,2016-07-07
175072,175073,1,66918I90589,804.0,7774.986999999999,7847.29000000001,680.4,869.4,8.0,0.0,2309,4,1.0,12714.0,3178.5,100.37,5,1,16762,4048.0,75.8699999999999,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-21
158335,158336,1,97784I84454,1602.0,76.288,76.288,309.12,309.12,1.0,0.0,770,10,2.0,7887.0,773.0,-104.1,12,2,8233,771.5,-79.1,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,6.5,6.5,UPW,2016-06-24
24665,24666,1,59174I88659,562.0,5439.39266666667,5467.27000000001,2001.73,2113.73,7.0,0.0,770,5,7.0,6157.0,1539.0,139.6,8,9,10005,1539.0,117.6,0.0,0.0,0,0,3,18,6.0,0.0,4.0,24,6,0.0,5.0,4.66666666666667,UPW,2016-07-16
162309,162310,1,33981I91197,105.0,220.347,220.347,950.9400000000011,950.9400000000011,3.0,0.0,1539,12,2.0,18468.0,1539.0,60.5,16,1,24056,1539.0,60.5,0.0,0.0,0,0,9,54,6.0,0.0,9.0,54,6,0.0,2.6666666666666696,2.6666666666666696,UPW,2016-06-27
119679,119680,1,86164I70780,482.0,2802.6666666666697,2820.0,335.7,569.7,26.0,0.0,2309,1,0.0,2309.0,2309.0,51.0,2,25,4618,2309.0,171.5,0.0,0.0,0,0,1,6,6.0,0.0,3.0,18,6,0.0,0.0,9.5,UPW,2016-07-26
209267,209268,1,69463I84458,166.0,39.253333333333295,39.253333333333295,458.9,458.9,6.0,0.0,1547,3,7.0,3867.0,1547.0,80.0,3,7,3867,1547.0,80.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-10
162029,162030,1,83866I90588,1288.0,16.5,16.5,59.65,59.65,9.0,0.0,1547,1,0.0,1547.0,1547.0,87.27,2,32,1720,860.0,54.27,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-05
184327,184328,1,52546I70783,474.0,2397.5,2397.5,6212.72,7126.21999999999,2.0,0.0,2309,1,0.0,2309.0,2309.0,53.1999999999998,2,70,3856,1928.0,54.699999999999896,0.0,0.0,0,0,0,0,0.0,0.0,1.0,6,6,0.0,0.0,62.5,UPW,2016-08-09
79282,79283,1,84714I90848,746.0,70.002,70.002,2849.58,2849.58,2.0,0.0,1539,10,3.0,11742.0,1243.0,14.0,10,3,11742,1243.0,14.0,0.0,0.0,0,0,7,42,6.0,0.0,7.0,42,6,0.0,3.28571428571429,3.28571428571429,UPW,2016-06-18
157004,157005,1,92474I88688,950.0,11928.0,17091.36,984.65,5242.44,1.0,0.0,1547,5,5.0,7711.0,1539.0,18.8,13,7,18533,1547.0,18.8,0.0,0.0,0,0,5,54,12.0,0.0,10.0,84,12,0.0,5.2,5.1,UPW,2016-08-09
125333,125334,1,58483I82732,528.0,61.1723333333333,61.1723333333333,69.0,69.0,60.0,0.0,947,0,0.0,0.0,0.0,0.0,1,0,947,947.0,54.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-23
65944,65945,1,50421I90587,734356.745146215,5235.895,5270.37,382.31,792.56,20.0,37.0,3178,1,0.0,3178.0,3178.0,226.0,2,20,5102,2551.0,163.0,0.0,0.0,1,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-25
165101,165102,1,46934I82732,109.0,1633.33333333333,1640.0,220.81,245.66,2.0,0.0,773,3,12.0,3085.0,773.0,30.0,6,12,5404,773.0,45.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-05
127608,127609,1,95197I95202,217.0,7.85,7.85,611.3,611.3,14.0,0.0,1547,1,0.0,1547.0,1547.0,0.0,1,0,1547,1547.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-10
73663,73664,1,71935I88689,1675.0,595.727666666666,595.727666666666,-1576.73,-1576.73,1.0,0.0,8000,6,4.0,55874.0,9000.0,531.83,6,4,55874,9000.0,531.83,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,1.0,1.0,UPW,2016-06-29
209044,209045,1,22138I91190,377.0,11482.948,11535.46,342.09,390.09,7.0,0.0,7526,1,0.0,7526.0,7526.0,136.0,2,34,15052,7526.0,271.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-16
153762,153763,1,89557I89233,1833.0,713.52,715.5999999999989,5915.09,6055.25,1.0,0.0,2309,1,0.0,2309.0,2309.0,474.7,2,0,4618,2309.0,474.7,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,30.5,UPW,2016-07-04
168101,168102,0,32173I70781,524.0,0.0,0.0,113.0,113.0,0.0,15.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-10
99709,99710,1,14037I84452,400.0,10636.431999999999,10720.29,5089.63,5570.89,1.0,0.0,770,16,0.0,22555.0,1539.0,53.5,26,0,30456,773.0,109.0,0.0,0.0,0,0,12,72,6.0,0.0,15.0,90,6,0.0,2.2727272727272703,2.14285714285714,UPW,2016-07-06
74892,74893,1,91147I88650,918.0,45.9356666666667,45.9356666666667,1823.05,1823.05,2.0,0.0,773,5,2.0,4622.0,770.0,39.0,5,2,4622,770.0,39.0,0.0,0.0,0,0,6,36,6.0,0.0,6.0,36,6,0.0,4.0,4.0,UPW,2016-06-19
153438,153439,1,48478I82736,202.0,11.764666666666699,11.764666666666699,-8.86,-8.86,5.0,0.0,10000,2,2.0,19400.0,9700.0,537.0,2,2,19400,9700.0,537.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-02
133343,133344,0,96000I84456,1456.0,3309.45233333333,3312.03,9984.59000000001,11717.53,2.0,0.0,770,4,4.0,3086.0,771.5,-136.8,4,4,3086,771.5,-136.8,0.0,0.0,0,0,2,12,6.0,0.5,2.0,12,6,0.5,38.5,38.5,UPW,2016-07-11
151580,151581,1,48229I88690,1424.0,20135.884,20255.42,7780.16,9054.32,1.0,0.0,1539,9,1.0,20312.0,1539.0,3.79999999999995,14,4,31493,1539.0,7.04999999999995,0.0,0.0,0,0,9,54,6.0,0.0,11.0,66,6,0.0,2.5,3.0,UPW,2016-07-24
91214,91215,1,12654I89234,1054.0,11738.9453333333,11763.72,1119.22,1797.69,3.0,0.0,1539,4,19.0,10404.0,1539.0,105.3,7,31,15902,1539.0,143.3,0.0,0.0,0,0,1,12,12.0,0.0,2.0,18,12,0.0,0.0,0.0,UPW,2016-07-17
15356,15357,1,10322I82735,714.0,13671.56,13730.85,37702.96,43776.0600000001,1.0,0.0,2309,8,3.0,15592.0,1539.0,43.75,11,3,19443,1539.0,48.75,0.0,0.0,0,0,7,42,6.0,0.0,10.0,60,6,0.0,3.125,3.9,UPW,2016-07-22
159634,159635,1,01789I88688,273.0,6300.0,6847.84000000001,4574.17,6132.40000000001,14.0,0.0,1539,2,8.0,3078.0,1539.0,64.5,6,17,10004,1539.0,75.5,0.0,0.0,0,0,3,18,6.0,0.0,4.0,24,6,0.0,6.0,4.5,UPW,2016-08-03
36054,36055,1,71266I84452,109.0,5212.675,5371.74999999999,8341.34,9260.42000000002,2.0,0.0,770,6,2.0,4620.0,770.0,65.0,24,1,22365,773.0,63.5,0.0,0.0,0,0,1,12,12.0,1.0,1.0,12,12,1.0,0.0,0.0,UPW,2016-07-27
12125,12126,1,06772I70781,519.0,15763.0,26122.6,4806.14,6976.15999999999,13.0,0.0,3178,7,3.0,12513.0,1539.0,82.01,22,3,33468,1539.0,18.01,0.0,0.0,0,0,5,30,6.0,0.0,16.0,96,6,0.0,2.0,2.2,UPW,2016-08-10
74730,74731,1,18636I90849,538.0,4979.806666666671,5008.21000000001,620.26,730.26,2.0,0.0,1539,6,3.0,9234.0,1539.0,981313.5463045909,8,3,10780,1539.0,108.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-10
112735,112736,1,03300I91190,505.0,1813.0,1813.0,299.83,299.83,1.0,0.0,4048,1,0.0,4048.0,4048.0,17.0,1,0,4048,4048.0,17.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-17
176296,176297,1,88744I84459,1427.0,4705.24899999999,4709.429999999989,710.76,725.47,804916.8256111441,0.0,5787,2,12.0,9835.0,4917.5,1.2399999999997802,3,51,17235,5787.0,1.7399999999997802,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,12.5,12.5,UPW,2016-07-01
25823,25824,1,11579I70788,476.0,1830.45,1843.5,1337.3,1439.0,44.0,0.0,6960,0,0.0,0.0,0.0,0.0,1,0,6960,6960.0,389.4,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-09
199399,199400,1,03371I89232,505.0,51.7933333333333,51.7933333333333,3104.2,3104.2,2.0,0.0,773,3,17.0,3093.0,773.0,121.3,3,17,3093,773.0,121.3,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,2.6666666666666696,2.6666666666666696,UPW,2016-06-20
16063,16064,1,34546I84458,1842.0,24954.0,32400.97,600.18,1694.54,28.0,0.0,7526,1,0.0,7526.0,7526.0,2373.63,5,8,32887,5787.0,1009.63,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,UPW,2016-08-05
30122,30123,0,88782I88650,360.0,13.433333333333302,13.433333333333302,52.0,52.0,4.0,0.0,1539,2,1.0,3078.0,1539.0,326.5,2,1,3078,1539.0,326.5,0.0,0.0,0,0,2,12,6.0,0.5,2.0,12,6,0.5,16.5,16.5,UPW,2016-06-13
171691,171692,1,91763I84457,1399.0,5557.0,10676.24,4090.39,10546.95,17.0,0.0,4048,3,2.0,7127.0,2309.0,0.8000000000001819,7,2,18102,2309.0,7.30000000000018,0.0,0.0,0,0,1,6,6.0,0.0,4.0,24,6,0.0,0.0,17.0,UPW,2016-08-08
99774,99775,1,93977I90846,269.0,120.87,120.87,1480.5,1480.5,1.0,0.0,8000,3,8.0,24000.0,8000.0,492.0,3,8,24000,8000.0,492.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,2.0,2.0,UPW,2016-06-09
119343,119344,1,77275I85338,1389.0,11740.0,13950.71,3768.64,5172.599999999989,5.0,0.0,1539,5,2.0,5388.0,770.0,20.5999999999999,10,4,10787,771.5,24.0999999999999,0.0,0.0,0,0,6,36,6.0,0.0,11.0,66,6,0.0,2.6666666666666696,3.81818181818182,UPW,2016-08-08
177410,177411,1,49134I88688,1093.0,42.926,42.926,1041.56,1041.56,6.0,0.0,1539,2,17.0,3078.0,1539.0,15.5,2,17,3078,1539.0,15.5,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.5,2.5,UPW,2016-06-26
200546,200547,1,08838I70375,479.0,1085.64666666667,1088.6,87.0,90.0,8.0,0.0,4917,1,0.0,4917.0,4917.0,22.5,2,24,9857,4928.5,37.5,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,5.0,UPW,2016-07-01
203092,203093,1,72845I88688,1246.0,20529.0,30385.56,5130.43,8166.239999999991,1.0,0.0,8000,3,17.0,24000.0,8000.0,11.29,10,3,59944,8000.0,75.79,0.0,0.0,0,0,1,12,12.0,0.0,3.0,24,12,0.0,0.0,1.6666666666666698,UPW,2016-08-14
105219,105220,1,76024I88690,1013.0,54.805,54.805,2070.6,2070.6,2.0,0.0,1547,4,4.0,3866.0,773.0,55.3699999999999,6,1,6146,860.0,52.6199999999999,0.0,0.0,0,0,6,36,6.0,0.0,6.0,36,6,0.0,3.0,3.0,UPW,2016-06-15
14593,14594,1,01410I88698,268.0,31660.0,57950.4,2117.01,4686.55,9.0,0.0,3178,7,6.0,22246.0,3178.0,66.0,18,0,53830,3178.0,82.5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,UPW,2016-08-06
54120,54121,1,73457I85338,1338.0,6266.491,6291.66999999999,2625.39,2896.21,2.0,0.0,1539,7,5.0,10015.0,1539.0,11.51,8,5,11554,1539.0,9.509999999999991,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.5,6.33333333333333,UPW,2016-07-11
45580,45581,1,70874I70784,343.0,25653.0,29985.5,6009.85,16604.51,2.0,0.0,1924,13,504221.786861308,16934.0,770.0,176.0,16,1,23476,1924.0,150.5,0.0,0.0,0,0,3,30,12.0,0.0,3.0,30,12,0.0,4.5,4.5,UPW,2016-08-03
138681,138682,1,77116I88688,1144.0,3519.0,3519.0,199.12,199.12,1.0,0.0,770,2,1.0,1540.0,770.0,10.59,2,1,1540,770.0,10.59,0.0,0.0,0,0,2,12,6.0,0.5,2.0,12,6,0.5,0.0,0.0,UPW,2016-08-19
167689,167690,1,73528I89238,258.0,12800.0,13833.0,7759.37,8815.07,2.0,0.0,1539,6,3.0,11545.0,2309.0,157.5,9,3,14635,1547.0,83.0,0.0,0.0,0,0,2,12,6.0,0.0,4.0,24,6,0.0,17.0,12.75,UPW,2016-08-13
184834,184835,1,79822I89230,427.0,9525.135,9700.81,2643.95,3535.2,1.0,0.0,4917,4,10.0,14452.0,3613.0,202.5,12,1,37427,2309.0,92.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-25
98650,98651,1,17351I90583,1415.0,60321.0,68052.48,11708.71,14835.69,1.0,0.0,10000,7,4.0,66000.0,10000.0,548.209999999999,12,6,110000,10000.0,238.709999999999,0.0,0.0,0,0,2,24,12.0,0.0,4.0,36,12,0.0,1.5,2.0,UPW,2016-08-03
29780,29781,1,10958I82739,614.0,3067.74133333333,3081.33,4382.47,4636.83,1.0,0.0,770,13,3.0,22726.0,1924.0,342.83,13,3,22726,1924.0,342.83,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,9.25,9.25,UPW,2016-07-02
153423,153424,1,26158I70787,483.0,5972.73600000001,5988.08000000001,5395.0,5743.20000000001,1.0,0.0,770,15,1.0,15502.0,770.0,28.0,23,1,21243,770.0,28.0,0.0,0.0,0,0,9,54,6.0,0.0,9.0,54,6,0.0,2.4,2.4,UPW,2016-07-04
182068,182069,1,89209I89232,927.0,22603.376,22734.6399999999,4312.1,4177.14000000001,23.0,0.0,8000,1,0.0,8000.0,8000.0,442.43,4,15,30048,8000.0,354.43,0.0,0.0,0,0,1,6,6.0,1.0,1.0,6,6,1.0,0.0,0.0,UPW,2016-07-28
107576,107577,1,60836I89237,1570.0,166.945333333333,166.945333333333,2702.56,2702.56,1.0,0.0,2309,7,7.0,14822.0,1539.0,97.5599999999999,8,7,18889,1924.0,107.06,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,1.5,1.5,UPW,2016-06-28
156883,156884,1,95261I84454,825.0,40.6666666666666,40.6666666666666,3166.6,3166.6,4.0,0.0,1539,2,20.0,2486.0,1243.0,253.18,3,31,2659,947.0,73.18000000000009,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,9.0,9.0,UPW,2016-06-20
207612,207613,1,87751I85339,-7.0,450.0,450.0,5872.779999999991,6823.05999999999,1.0,0.0,770,1,0.0,770.0,770.0,11.0,1,0,770,770.0,11.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-12
14870,14871,1,00899I89236,1001.0,10954.655,11042.15,12321.38,15723.33,7.0,0.0,4048,3,12.0,18096.0,4048.0,11.0,5,12,26192,4048.0,323.0,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,2.3333333333333304,2.3333333333333304,UPW,2016-07-19
91781,91782,1,12057I88680,336.0,0.836666666666667,0.836666666666667,234.28,234.28,38.0,0.0,173,0,0.0,0.0,0.0,0.0,1,0,173,173.0,78.0,0.0,0.0,0,0,2,12,6.0,0.5,2.0,12,6,0.5,0.0,0.0,UPW,2016-06-01
173596,173597,1,11997I88690,119.0,1070.0,1070.0,99.56,99.56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-20
149010,149011,1,03033I70786,526.0,1383.3729999999998,1394.97,1629.11,1799.06,3.0,0.0,770,11,0.0,10780.0,770.0,25.4,12,0,11553,770.0,26.4,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,2.5,3.4,UPW,2016-07-03
65499,65500,1,72591I90844,112.0,0.0,103.46,0.0,12565.32,47.0,113.0,10000,0,0.0,0.0,0.0,0.0,2,34,14067,7033.5,12.500000000000501,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-15
20387,20388,1,44766I90586,1372.0,26.37,26.37,185.25,185.25,6.0,0.0,1539,1,0.0,1539.0,1539.0,259.71,1,0,1539,1539.0,259.71,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-15
145382,145383,1,49978I70379,598.0,915.266666666667,915.266666666667,-4144.2,-4144.2,1.0,0.0,1539,6,4.0,10418.0,773.0,0.0,8,1,19365,1156.0,0.0,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,5.2,5.2,UPW,2016-06-20
38783,38784,0,20927I82730,208.0,1550.0,1550.0,20037.09,23522.61,10.0,0.0,1539,1,0.0,1539.0,1539.0,13.0,1,0,1539,1539.0,13.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-12
76162,76163,1,93948I84454,454.0,100.066666666667,100.066666666667,1049.56,1049.56,1.0,0.0,770,5,2.0,4636.0,773.0,54.0,5,2,4636,773.0,54.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,32.3333333333333,32.3333333333333,UPW,2016-06-19
190914,190915,1,97822I90847,475.0,15378.553999999998,15456.31,2424.39,3361.83,2.0,0.0,1539,6,1.0,9234.0,1539.0,57.5,12,3,18476,1539.0,75.5,0.0,0.0,0,0,7,42,6.0,0.0,10.0,60,6,0.0,2.1666666666666696,2.3333333333333304,UPW,2016-07-28
25272,25273,0,33819I84452,217.0,2.34,7.8,689.85,2299.5,35.0,0.0,770,0,0.0,0.0,0.0,0.0,1,0,770,770.0,21.67,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-21
129412,129413,0,83904I95204,108.0,37.566666666666706,37.566666666666706,935.1799999999989,935.1799999999989,7.0,0.0,1539,7,0.0,5577.0,773.0,235.0,8,0,6350,773.0,148.5,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,2.75,2.75,UPW,2016-06-23
80684,80685,1,43536I70375,193.0,120.46666666666701,120.46666666666701,4463.68,4463.68,1.0,0.0,773,12,0.0,12687.0,773.0,36.5,13,0,13460,773.0,30.5,0.0,0.0,0,0,11,66,6.0,0.0,11.0,66,6,0.0,2.9,2.9,UPW,2016-06-26
32143,32144,1,41641I90841,914.0,9052.216,9118.81,4704.11,5697.19000000001,4.0,0.0,1539,7,4.0,9235.0,1539.0,7.269999999999981,10,4,13260,1539.0,21.27,0.0,0.0,0,0,7,42,6.0,0.0,8.0,48,6,0.0,2.8333333333333304,4.0,UPW,2016-07-22
8522,8523,1,16881I84450,243.0,2241.2039999999997,2279.88,6893.65000000001,7324.75000000001,1.0,0.0,770,5,2.0,13387.0,1539.0,8.0,10,2,26019,1539.0,4.25,0.0,0.0,0,0,6,36,6.0,0.0,6.0,36,6,0.0,4.0,4.0,UPW,2016-07-06
6769,6770,1,72480I90840,900.0,4717.23066666666,4815.77999999999,931.0,1537.56,3.0,0.0,1539,8,1.0,12312.0,1539.0,122.0,13,1,20007,1539.0,63.0,0.0,559442.53585767,0,0,4,24,6.0,0.0,5.0,30,6,0.0,4.0,8.4,UPW,2016-07-16
59634,59635,1,46869I88650,517795.467050746,231.704333333333,231.704333333333,1369.52,1369.52,1.0,0.0,1539,12,1.0,20393.0,1539.0,242.28,12,1,20393,1539.0,242.28,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,1.4,1.4,UPW,2016-06-17
85993,85994,1,57275I89239,1220.0,1482.2623333333302,1486.17,110.56,129.56,9.0,730035.486165434,770,1,0.0,770.0,770.0,75.63,2,35,1540,770.0,288.63,0.0,0.0,0,0,1,6,6.0,0.0,3.0,18,6,0.0,0.0,16.0,UPW,2016-07-19
202456,202457,1,94627I70377,190.0,8773.574,8877.220000000021,536.11,1775.28,19.0,0.0,3178,3,1.0,4724.0,773.0,104.0,10,1,14743,773.0,63.5,0.0,794781.968928874,0,0,3,18,6.0,1.0,9.0,54,6,0.0,3.0,3.44444444444444,UPW,2016-07-29
74097,74098,0,29936I88689,271.0,0.78,0.78,0.0,0.0,5.0,0.0,2320,1,0.0,2320.0,2320.0,22.0,1,0,2320,2320.0,22.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-02
